ID,직종,세부직종,직무태그,근무경력,근무형태,근무지역,출신대학,대학전공,어학시험,자격증,대학성적
SID746026,경영·기획·회계·사무,사무·총무·법무,"영업지원,무역사무,무역영어,수입,거래처",6년 9개월,정규직,"서울,,",이화여자대학교,불어불문학과,TOEIC,無,
SID746071,경영·기획·회계·사무,무역·수출입·운송사무,"무역,영어",10개월,정규직,"경기,서울,전북",전주대학교,산업공학과,TOEIC,無,80.0
SID746110,경영·기획·회계·사무,인사·노무·교육·인재개발,"교육개발,교육기획,교육담당,교육훈련,기업교육,인력개발,인력관리,인사,인사관리,인사기획,인사담당,인재,HR,HRD,인재개발,인재관리,인재교육,조직관리,채용",5년 0개월,정규직,"서울,서울,경기",성신여자대학교,지리학과,,無,
SID746243,경영·기획·회계·사무,경영·기획·전략,"경영,경영관리,경영기획,경영분석,경영지원,기획,4대보험,구매,총무,영업지원,임금관리,교육개발,기업교육,인사담당,인사총무,채용,인사기획,노무관리,인사,교육담당",5개월,"정규직, 계약직, 인턴","서울,대전,",서울여자대학교,식품영양학,TOEIC,有,80.0
SID74643,IT·게임,웹기획·웹마케팅·PM,"POS , ERP , PM , 전산관리자 , 시스템분석 , 설계 , 유통 , SI영업",0개월,,"서울,서울,경기",중앙대학교,수학,,無,
SID746431,건설·기계·전기·전자,전기·전자·제어,"전기,전자회로,R&D,기술개발,전기기사",0개월,정규직,"부산,경남,경북",동아대학교,전기공학과,TOEIC,有,70.0
SID746597,디자인,출판·편집디자인,"맥디자인,북디자인,출판편집,편집디자인,MAC,QuarkXpress,잡지편지",8년 0개월,정규직,"서울,,",세명대학교,디자인학부 산업지자인전공,,有,80.0
SID746713,IT·게임,웹프로그래머,"전산,전산직",7년 0개월,정규직,"서울,서울,서울",동덕여자대학교,전산통계학과,,無,
SID746792,영업·판매·TM,영업·영업기획,"거래처관리,매장관리,매출관리,영업관리,영업지원,대리점관리,기술영업,기술지원,네트워크영업,법인영업,고객관리,거래처관리,거래선개발,국내영업,매장관리,유통영업,판매영업,영업기획,해외영업,일반영업",1년 11개월,정규직,"서울,경기,인천",전주대학교,"기계,산업공학부",TOEIC,有,60.0
SID74692,경영·기획·회계·사무,물류·유통관리,"물류,유통",0개월,,"경기,서울,충북",서원대학교,무역학과,,有,60.0
SID746925,경영·기획·회계·사무,경영·기획·전략,"경영,경영관리,경영기획,경영혁신,내부감사,감사",0개월,정규직,"서울,서울,",동아대학교,산업공학과,,有,70.0
SID746953,디자인,의류·패션·잡화디자인,상품기획실 우븐 디자이너(경력),3년 6개월,정규직,"서울,,",동아대학교,패션디자인학과,,無,80.0
SID747005,영업·판매·TM,영업·영업기획,"매장관리,매출관리",0개월,정규직,"서울,서울,서울",성균관대학교,영문,TOEIC,無,70.0
SID747100,경영·기획·회계·사무,마케팅·마케팅기획,",마케팅기획,온라인광고,무역일반,영업기획,정보검색",2개월,정규직,"서울,,",서울여자대학교,콘텐츠디자인학과,TOEIC,無,60.0
SID747160,기술·과학·산업,연구개발·R&D,"R&D,기술개발,연구",3년 6개월,정규직,"전국,,",수원대학교,기계공학과,JLPT,有,80.0
SID747239,경영·기획·회계·사무,재무·IR·자금·감사,"IR,주식IR,재무",3년 10개월,정규직,"서울,서울,",성균관대학교,경영학,,無,70.0
SID747242,영업·판매·TM,영업·영업기획,"거래처관리,영업지원,영업관리,영업기획,기술영업,무역,거래처관리,고객관리",8개월,정규직,"서울,서울,해외",세명대학교,정보통신학과,JLPT,有,60.0
SID747306,경영·기획·회계·사무,경리·회계,"4대보험,결산,경리,경영지원,급여,급여관리,더존,부가세신고,연말정산,원천세,인사,일반사무,회계,출납,세무,사무,워드,일반관리,일반사무",10년 0개월,정규직,"서울,,",경기대학교,회계학과, ,有,80.0
SID747338,IT·게임,서버·네트워크·보안,"네트워크,서버,솔라리스,CCNA,Oracle,SE,전산기획,통신기술연구,통신기술,통신설계,정보통신,네트워크,서버,CCNA,NETWORK,정보통신,UNIX,전산직,광통신,통신망가설·",4년 8개월,정규직,"인천,서울,경기",협성대학교,컴퓨터공학과,TOEIC,有,70.0
SID747373,경영·기획·회계·사무,사무·총무·법무,"마케팅,무역영어,무역일반,수출입,비서,영어,영어",13년 1개월,"정규직, 해외취업","서울,경기,홍콩",한성대학교,행정학, ,有,70.0
SID747501,경영·기획·회계·사무,물류·유통관리,"외주관리,자재관리,자재통합,물류",15년 8개월,"정규직, 계약직","서울,인천,경기",동아대학교,회계학과,,無,60.0
SID747548,경영·기획·회계·사무,마케팅·마케팅기획,"기계,기술영업",4년 11개월,정규직,"서울,경기,",세종대학교,기계공학,TOEIC,無,80.0
SID747617,경영·기획·회계·사무,경리·회계,"4대보험,결산,더존,부가세신고,급여,기장,자금,전산회계,회계,OA,원천세,경리,결산,연말정산,사무,문서관리,경영,경영지원,재무,임금관리",2년 10개월,정규직,"서울,경기,인천",수원대학교,회계학,,有,70.0
SID747654,경영·기획·회계·사무,마케팅·마케팅기획,"광고디자인,텍스타일디자인,쥬얼리디자인,VMD",1년 7개월,"정규직, ","서울,,",동덕여자대학교,"공예디자인(금속,섬유)",,有,70.0
SID747668,경영·기획·회계·사무,인사·노무·교육·인재개발,",HRD,인재개발,인재관리,인재교육,교육훈련,기업교육,채용,전문직",3년 2개월,정규직,"서울,서울,경기",이화여자대학교,법학,,有,60.0
SID747696,경영·기획·회계·사무,경영·기획·전략,"기획,인사,인사관리,인력관리",5년 0개월,정규직,"서울,경기,",성공회대학교,신문방송학과,,有,
SID747750,재료·화학·섬유·의복,섬유·의복,"수입내수 생산, 소싱",6년 8개월,정규직,"서울,서울,서울",이화여자대학교,철학과,TOEIC,無,40.0
SID747808,전문·교육·자격,교육·교사·교수·강사,수학,5년 0개월,정규직,"서울,서울,경기",성균관대학교,건축공학,,無,70.0
SID74782,영업·판매·TM,기술영업,유닉스,0개월,,"서울,경기,광주",목포대학교,컴퓨터,,無,
SID747875,재료·화학·섬유·의복,섬유·의복,"VMD,디스플레이,인테리어,비쥬얼디자인",4년 3개월,정규직,"서울,,",세명대학교,실내디자인과,,有,70.0
SID747911,경영·기획·회계·사무,경영·기획·전략,"사무,영업지원,해상운송,포워딩,무역사무,경영관리",1년 5개월,정규직,"서울,서울,",한성대학교,경제학과,TOEIC,有,80.0
SID747921,영업·판매·TM,영업·영업기획,"거래처관리,영업지원,영업관리,영업기획,기술영업,기술지원,모바일영업,솔루션영업,SI영업,기술영업,솔루션영업,영업기획,고객관리,금융영업,기술영업,솔루션영업,IT컨설팅,정보통신",10년 4개월,정규직,"서울,,",군산대학교,컴퓨터과학, ,有,80.0
SID747972,경영·기획·회계·사무,무역·수출입·운송사무,"영어,무역,수출입,해외영업,영업지원",2년 0개월,정규직,"경기,경기,경기",중앙대학교,영어영문학,TOEIC,無,70.0
SID748,경영·기획·회계·사무,경리·회계,"재무,자금,회계,경리,구매",10년 1개월,정규직,"경기,서울,기타",경기대학교,경영,TOEIC,有,80.0
SID748103,경영·기획·회계·사무,생산관리·품질관리·품질보증,"6시그마,품질관리,ISO,QA,QC,생산관리,석유화학,화공,화학,생산기술,R&D,기술개발,연구,기술지원,기술영업",6년 10개월,정규직,"전국,전국,기타",동의대학교,화학공학과, ,有,70.0
SID748134,IT·게임,웹기획·웹마케팅·PM,"PM,스토리보드,웹광고기획,웹기획,웹서비스기획,웹프로모션,컨텐츠기획,키워드광고,PM,컨텐츠관리,사이트운영,베타테스트,프로젝트매니저,웹PD",5년 5개월,정규직,"서울,경기,",선문대학교,정보통신과,,有,
SID748198,경영·기획·회계·사무,경영·기획·전략,"관리,경영기획,경영분석,경영전략,경영컨설팅,기업분석,기획,기획전략,내부감사,전략기획,재무,감사,AICPA,경영,경영분석,경영전략,경영기획,경영관리,경영지원,경영",4년 3개월,정규직,"서울,,",성신여자대학교,경영학,TOEIC,有,80.0
SID74820,전문·교육·자격,기타 전문·교육·자격,"사서,교육",0개월,,"부산,경남,서울",동의대학교,문헌정보학과,,無,70.0
SID748218,경영·기획·회계·사무,인사·노무·교육·인재개발,"인사,HR,인사관리,광고,홍보,PR,국제회의,영어,비서,리셉션,무역,해외구매,해외마케팅,해외영업,번역,통역",1년 6개월,정규직,"서울,경기,해외",세종대학교,영어영문학과, ,無,70.0
SID748448,IT·게임,데이터베이스 전문직,데이터베이스,6년 0개월,정규직,"서울,,",호남대학교,소프트웨어공학과,,無,80.0
SID748494,IT·게임,웹기획·웹마케팅·PM,".NET,웹프로그래머,jsp,xml,SQL,SCJP,EJB,MySQL,모델링,ERP,IT컨설팅,Java,Servlet",9년 11개월,"정규직, ","서울,경기,대구",동아대학교,응용경제,,無,60.0
SID748504,경영·기획·회계·사무,경영·기획·전략,"경영관리,사업기획,조직관리,인사,인사관리,조직관리,HRM,인재관리,수학",17년 9개월,"정규직, 계약직","서울,경기,경기",수원대학교,신문방송학과,,無,
SID748530,IT·게임,"응용프로그래머(Unix,Linux,Java)",".NET,VisualBasic,전산직,데이터베이스",2년 11개월,정규직,"서울,경기,",인천대학교,컴퓨터공학과,,無,80.0
SID748610,경영·기획·회계·사무,경리·회계,"경리,결산,경영지원,더존,기장,부가세신고,연말정산,자금,인사,일반사무,총무",8년 6개월,정규직,"서울,경기,인천",성균관대학교,경영학, ,有,70.0
SID748633,경영·기획·회계·사무,무역·수출입·운송사무,"바이어관리,무역,전자,기술영업,해외영업,무역",24년 0개월,정규직,"경기,서울,",중앙대학교,영어영문학,TOEIC,有,90.0
SID748674,경영·기획·회계·사무,구매·자재사무,"구매,무역,화학,화공,제약,수출입관리,해외영업,해외구매",2년 2개월,정규직,"서울,서울,경기",성균관대학교,고분자시스템공학과,TOEIC,有,70.0
SID748721,경영·기획·회계·사무,경영·기획·전략,"경영기획,경영분석,전략,전략기획,기획전략,기획,경영혁신",14년 0개월,정규직,"서울,,",연세대학교,행정학,,無,70.0
SID748755,경영·기획·회계·사무,무역·수출입·운송사무,"무역,화공,화학,무역,수입,수출,수출입",8년 11개월,정규직,"서울,경기,경기",수원대학교,행정학과,,無,90.0
SID748765,IT·게임,웹프로그래머,"jsp,.NET,JAVA,ORACLE,모델링,데이터베이스,서버관리,DB관리",12년 0개월,"정규직, 계약직, 파견직, ","부산,서울,경남",동서대학교,전자계산학과,,有,90.0
SID748788,경영·기획·회계·사무,무역·수출입·운송사무,"해외영업,무역실무,바이어관리,바이어상담,해외사업,해외구매,수출입,통관,거래처관리",6년 4개월,정규직,"서울,경기,인천",인천대학교,무역학과,TOEIC,有,80.0
SID748812,경영·기획·회계·사무,무역·수출입·운송사무,"무역,수입,비서,임원비서",7년 6개월,"정규직, 계약직","서울,경기,",이화여자대학교,영어영문,,無,70.0
SID748821,건설·기계·전기·전자,건설·토목·건축설비,"건축,건축기사,건축시공",0개월,정규직,"서울,서울,서울",동아대학교,건축공학과,TOEIC,有,70.0
SID748866,경영·기획·회계·사무,경영·기획·전략,"전산직,전산기획,전산,전산입력,컴퓨터강사,전산회계,일반사무,연말정산,경영지원",3년 0개월,정규직,"서울,부산,경기",동의대학교,소프트웨어공학,,有,70.0
SID748886,경영·기획·회계·사무,경영·기획·전략,"경영,경영기획,신규사업기획,바이어,MD,구매,구매관리,구매자재,물류,물류관리,MRO",10년 11개월,정규직,"서울,,",상지대학교,국제통상,TOEIC,無,80.0
SID748888,재료·화학·섬유·의복,섬유·의복,"상품기획,생산관리,중국어",7년 6개월,정규직,"서울,경기,중국",인천대학교,패션산업,HSK,有,70.0
SID748987,경영·기획·회계·사무,경리·회계,"경리,회계,더존,원가,경영지원",6년 10개월,정규직,"서울,,",중앙대학교,경영/무역,TOEIC,有,70.0
SID749019,경영·기획·회계·사무,인사·노무·교육·인재개발,"교육담당,교육훈련,사회복지사,전문직",13년 0개월,계약직,"서울,경기,경기",중앙대학교,심리학,,有,70.0
SID749027,IT·게임,"응용프로그래머(Unix,Linux,Java)","C,C++",0개월,정규직,"서울,경기,",용인대학교,컴퓨터정보학과,,有,90.0
SID749045,경영·기획·회계·사무,경리·회계,"IR,주주총회,공시,경영기획,IR,주식IR,공시,대리점관리,영업기획,해외영업,해외사업,해외지사",6년 11개월,정규직,"서울,경기,미국",중앙대학교,경영학부,TOEIC,無,70.0
SID749067,경영·기획·회계·사무,경영·기획·전략,"경영지원,비품관리,사무,총무,노무",5년 0개월,정규직,"경기,서울,인천",한국산업기술대학교,컴퓨터공학과,,有,80.0
