직종,세부직종,직무태그,근무형태,근무지역,출신대학,대학전공,어학시험,자격증,대학성적,근무경력_y,근무경력_m,근무경력_d
경영·기획·회계·사무,생산관리·품질관리·품질보증,"품질관리,품질보증,6시그마,ISO,QA,QC",정규직,"서울,경기,해외",한밭대학교,영문학과,없음,有,90.0,13,2,4805
경영·기획·회계·사무,마케팅·마케팅기획,마케팅,기타,"서울,경기,경기",중앙대학교,매체학과,TOEIC,有,80.0,0,0,0
경영·기획·회계·사무,사무·총무·법무,"엑셀,경영지원,관리,문서작성,사무,법률,변호사,법무사",정규직,"서울,경북,경기",중앙대학교,법학과,TOEIC,有,70.0,0,0,0
건설·기계·전기·전자,기타 건설·기계·전기·전자,"거래처관리,대리점관리,영업관리,영업기획,영업기획,거래선개발,거래처관리,국내영업,법인영업,고객관리","정규직, 계약직","서울,경기,경기",성균관대학교,정치학과,없음,無,60.0,18,6,6750
경영·기획·회계·사무,경영·기획·전략,"마케팅,마케팅기획,사업기획,온라인마케팅,물류관리,물류기획,대리점관리,영업관리,영업기획,영업지원,유통영업,할인점","정규직, 계약직, 해외취업","서울,충북,경기",서원대학교,경영학과,없음,有,70.0,10,2,3710
경영·기획·회계·사무,경리·회계,"재무,회계,세무",정규직,"서울,인천,경기",수원대학교,경영학과,TOEIC,有,90.0,1,10,665
건설·기계·전기·전자,기계·기계설계·기계설비,"기계설비,기계,산업기계,기계공학,기계조립",정규직,"충남,충북,경기",한밭대학교,기계공학과,없음,有,70.0,0,0,0
IT·게임,웹마스터,"웹마스터,ASP,쇼핑몰",기타,"서울,,",중앙대학교,철학과,없음,有,70.0,0,0,0
디자인,의류·패션·잡화디자인,"니트 디자이너, 니트디자이너",정규직,"서울,,",호원대학교,디자인학과,없음,有,100.0,4,4,1580
IT·게임,웹프로그래머,"시스템분석,시스템설계,PM,Java,jsp,IT컨설팅,모델링,Servlet,ORALE,AJAX,Struts,EJB",정규직,"서울,,",연세대학교,기계공학과,없음,有,69.22274881516587,18,0,6570
경영·기획·회계·사무,무역·수출입·운송사무,"무역,선적,수출입,외자구매,포워딩,해운,바이어관리,무역영어,무역사무,바이어관리,바이어상담,수출입,수출입관리,해외영업,해외시장개척,포워딩,통관,해외마케팅,호텔리어,영어",정규직,"부산,부산,경남",동서대학교,무역학과,TOEIC,有,80.0,0,0,0
경영·기획·회계·사무,경영·기획·전략,"경영관리,경영전략,사업기획,마케팅,웹기획,IT컨설팅,웹서비스기획,PM,기획전략",정규직,"서울,경기,인천",광주대학교,행정학과,없음,有,70.0,9,8,3525
경영·기획·회계·사무,경영·기획·전략,",세무,세무회계,연말정산,더존,급여,급여관리,재무,회계,원천세,부가세신고,CRM,경영기획,경영지원",정규직,"경남,부산,전국",동아대학교,경영학과,없음,有,70.0,2,6,910
디자인,의류·패션·잡화디자인,"여성복디자인,패션디자인,니트디자인,가방디자인,악세사리디자인,잡화디자인,스포츠웨어디자인,우븐디자인,아동복디자인,신발디자인,VMD","정규직, 인턴","서울,,",동덕여자대학교,디자인학과,없음,無,110.0,0,0,0
경영·기획·회계·사무,경영·기획·전략,"6시그마,품질관리,품질보증,QC,QA,생산기술,외주관리,디스플레이,LCD,일본어",정규직,"부산,경북,대구",동아대학교,기계공학과,JLPT,有,80.0,5,6,2005
건설·기계·전기·전자,반도체·디스플레이·광학,"반도체장비,R&D,연구",정규직,"대전,충북,충남",한밭대학교,소재학과,없음,有,60.0,0,0,0
IT·게임,전산사무·전산관리,"전산,전산직,PC수리","정규직, 파견직","전북,기타,서울",호원대학교,컴퓨터공학과,없음,無,70.0,4,5,1610
경영·기획·회계·사무,경영·기획·전략,"경영관리,경영분석,경영지원,4대보험,감사,경리,경영지원,관리,급여관리,기장,더존,부가세신고,세무회계,연말정산,예산,원천세,인사,재무,전산회계,결산",정규직,"서울,인천,경기",호원대학교,전기학과,없음,有,80.0,0,0,0
건설·기계·전기·전자,전기·전자·제어,"반도체장비,LCD,디스플레이,기술영업,기술지원,하드웨어영업,일본어,일본무역,일본영업,거래처관리,고객관리,기술영업,국내영업,장비영업,일본영업",정규직,"서울,충북,일본",세명대학교,신학과,없음,無,60.0,0,0,0
전문·교육·자격,사회복지·종교,"자원봉사,영어회화,인도네시아어,NGO,비영리단체,비영리기관,봉사,사회공헌","정규직, 해외취업","서울,인도네시아,해외",수원대학교,수학과,TOEIC,有,80.0,2,2,790
영업·판매·TM,영업·영업기획,ERP,기타,"서울,서울,서울",중앙대학교,식품영양,없음,無,70.0,0,0,0
경영·기획·회계·사무,사무·총무·법무,"4대보험,관리,급여,문서작성,비품관리,사무행정,엑셀,영업지원,워드,일반사무,자산관리,자재,총무,행정,OA,노무관리,노사관리,인사총무,조직관리,물류관리",정규직,"서울,인천,경기",호원대학교,화학과,없음,有,80.0,11,8,4255
영업·판매·TM,해외영업,해외무역직 지원,기타,"서울,광주,광주",경기대학교,영문학과,TOEIC,無,70.0,0,0,0
경영·기획·회계·사무,생산관리·품질관리·품질보증,"신뢰성,품질,시험실,RD,품질보증,품질관리,R&D,연구",정규직,"서울,경기,경기",선문대학교,재료공학과,없음,有,60.0,3,1,1125
건설·기계·전기·전자,건설·토목·건축설비,"토목설계,토목",정규직,"서울,경기,",중앙대학교,환경공학과,없음,無,70.30195381882771,2,0,730
경영·기획·회계·사무,경영·기획·전략,"인사기획,HR,HRM,HRD,인재,인사,기획,브랜딩,마케팅기획,홍보,경영,경영관리,경영지원,출판기획,조직관리,바이어,상품기획",정규직,"서울,경기,경기",세명대학교,경영학과,TOEIC,有,70.0,1,4,485
경영·기획·회계·사무,경영·기획·전략,",경영관리,경영분석,기업분석,경리회계,세무,무역,금융,세무,결산,자금,자금조달,외환",정규직,"서울,,",성균관대학교,회계학과,없음,無,70.0,10,0,3650
경영·기획·회계·사무,경영·기획·전략,기획,기타,"서울,대전,",군산대학교,경영학과,없음,無,73.31560283687944,0,0,0
재료·화학·섬유·의복,섬유·의복,"남성복디자인,우븐디자인,소재디자인",정규직,"서울,서울,경기",한성대학교,디자인학과,없음,無,80.0,10,3,3740
경영·기획·회계·사무,경영·기획·전략,"경영지원,전략기획,사업기획,신규사업기획,OA,경영지원,수행비서,비서,일반관리,기획조사",정규직,"부산,경남,울산",동서대학교,신학과,없음,有,70.0,15,6,5655
건설·기계·전기·전자,건설·토목·건축설비,"건설,인테리어,전기,건축시공,전기공사,전기기사,전기기술,전기설비",정규직,"서울,기타,기타",인천대학교,전기학과,없음,有,70.0,13,4,4865
디자인,의류·패션·잡화디자인,"국내영업,거래처관리,영업기획,고객관리",정규직,"경기,경기,광주",광주대학교,매체학과,없음,無,70.0,7,0,2555
경영·기획·회계·사무,생산관리·품질관리·품질보증,"6시그마,생산기술,생산,통신장비,전자공학,전자통신,이동통신,WCDMA,와이맥스,와이브로,MIMO-OFDM",정규직,"기타,기타,",호원대학교,전파학과,없음,有,80.0,9,4,3405
영업·판매·TM,영업·영업기획,"거래처관리,대리점관리,영업관리,영업기획,영업지원,기술영업,단말기영업,영업기획,거래선개발,거래처관리,국내영업,면세점영업,백화점영업,법인영업,유통영업,일반영업,채널영업,할인점,양판점",정규직,"서울,경기,전국",한성대학교,무역학과,TOEIC,有,70.49060542797494,7,0,2555
재료·화학·섬유·의복,섬유·의복,매장영업,정규직,"서울,,",광주대학교,금융학,없음,無,60.0,5,10,2125
경영·기획·회계·사무,경영·기획·전략,"경영전략,사업제휴,마케팅,마케팅기획,영업관리",정규직,"서울,경기,경기",연세대학교,정치학과,없음,有,70.0,15,0,5475
건설·기계·전기·전자,기계·기계설계·기계설비,"기계설비,자동화설비,전기공사,전기기사,전기제어,전기설비,PLC,LCD,LED,안전관리",정규직,"대전,충북,충남",호남대학교,전기학과,없음,有,71.41463414634147,5,0,1825
경영·기획·회계·사무,사무·총무·법무,"4대보험,경영지원,관리,사무행정,엑셀,영업지원,일반사무,총무,행정,거래처관리,고객관리",정규직,"서울,서울,서울",서울여자대학교,식품영양,TOEIC,有,60.0,2,1,760
재료·화학·섬유·의복,에너지·환경,"수질환경,환경,환경관리",정규직,"경기,경기,서울",경기대학교,환경공학과,없음,無,70.0,0,0,0
IT·게임,시스템분석·설계·컨설턴트·ERP,"모델링,IT컨설팅,DW,CIA,CISA","정규직, 계약직","서울,,",연세대학교,기계공학과,TOEIC,有,70.0,7,5,2705
경영·기획·회계·사무,광고·홍보,"남성복,영어,탤런트",정규직,"서울,서울,서울",동의대학교,역사학과,없음,有,71.30162703379224,1,0,365
IT·게임,웹디자인,"드림위버,HTML,포토샵,웹디자인,일러스트,플래쉬",정규직,"서울,경기,",군산대학교,산업디자인학과,없음,有,70.0,2,10,1030
문화·예술·신문·방송,기타 문화·예술·신문·방송,기획,정규직,"서울,서울,일본",선문대학교,사회학과,JLPT,無,80.0,4,0,1460
IT·게임,시스템프로그래머,"JAVA,MOBIL,코딩,JAVA게임,게임개발,게임프로그래머,모바일,WIPI,SKVM",정규직,"인천,서울,경기",세명대학교,신학과,없음,有,70.0,0,4,120
경영·기획·회계·사무,무역·수출입·운송사무,"무역,무역영어,무역일반,항공운송,무역사무",정규직,"서울,인천,",성균관대학교,영문학과,TOEIC,有,80.0,7,8,2795
재료·화학·섬유·의복,섬유·의복,MD 상품기획,정규직,"서울,서울,서울",동아대학교,디자인학과,없음,無,70.0,4,7,1670
경영·기획·회계·사무,경영·기획·전략,"경영,경영관리,경영지원,HR,HRD,스포츠마케팅,마케팅,영업기획,축구,야구,스포츠,농구,배구,인력관리,거래처관리",정규직,"부산,서울,기타",동아대학교,경영학과,TOEIC,有,80.0,0,0,0
건설·기계·전기·전자,전기·전자·제어,"전기제어,제어,제어계측,MFC,C,VISUALC++,C++,전산기획",정규직,"기타,기타,기타",성균관대학교,건설학과,없음,無,71.03946637020567,9,0,3285
IT·게임,"응용프로그래머(Unix,Linux,Java)","vb,oracle,java,jsp",기타,"서울,대전,부산",한밭대학교,도시공학과,없음,無,80.0,0,0,0
경영·기획·회계·사무,구매·자재사무,"무역,무역사무,무역영어,무역일반,바이어관리,포워딩,수입,수출,영어,TOEIC,TESOL",정규직,"서울,해외,",동의대학교,일본학과,TOEIC,有,60.0,1,5,515
영업·판매·TM,영업·영업기획,"거래처관리,대리점관리,영업관리,거래선개발,거래처관리,국내영업,유통영업,할인점",정규직,"대전,충남,전북",전주대학교,무역학과,없음,無,72.2707423580786,9,3,3375
경영·기획·회계·사무,사무보조·OA·업무보조,"엑셀,문서관리,워드",정규직,"서울,서울,서울",상지대학교,영문학과,없음,無,70.0,0,0,0
경영·기획·회계·사무,구매·자재사무,"해외영업,무역,국제무역,수출,수입,해외구매",정규직,"서울,,기타",세종대학교,안경학과,TOEIC,有,70.0,7,9,2825
영업·판매·TM,영업관리·영업지원,영업,기타,"부산,경남,전국",동아대학교,경영학과,없음,無,70.0,0,0,0
경영·기획·회계·사무,사무·총무·법무,"사회복지사,청소년지도사",정규직,"경기,서울,",선문대학교,행정학과,없음,無,80.0,4,6,1640
영업·판매·TM,영업·영업기획,"영업관리,영업기획,매장관리,대리점관리,거래처관리,영업지원",정규직,"서울,,",세종대학교,영문학과,없음,有,60.0,1,4,485
경영·기획·회계·사무,마케팅·마케팅기획,"마케팅기획,해외마케팅,전시기획,MD",정규직,"서울,프랑스,부산",이화여자대학교,불어학과,없음,有,68.31265508684864,12,3,4470
경영·기획·회계·사무,경영·기획·전략,"경영,기획,신규사업기획,마케팅,마케팅기획,사업기획,해외마케팅,홍보,무역,중국무역,무역,무역영어,중국무역,중국어,해외마케팅,해외사업,해외시장개척,해외영업",정규직,"서울,경기,경기",서울여자대학교,중문학과,TOEIC,無,80.0,7,6,2735
재료·화학·섬유·의복,섬유·의복,상품기획,정규직,"서울,서울,서울",연세대학교,환경공학과,TOEIC,無,80.0,0,10,300
경영·기획·회계·사무,사무·총무·법무,"엑셀,워드,일반사무,사무,문서작성,파워포인트,OA,급여,관리,교육기획,교육개발,마케팅,한글,워드,엑셀,파워포인트,OA,사무보조",정규직,"서울,서울,경기",수원대학교,생물학과,TOEIC,有,70.0,3,6,1275
경영·기획·회계·사무,무역·수출입·운송사무,"중국어 ,영어",기타,"서울,경기,전북",전주대학교,영문학과,TOEIC,無,60.0,0,0,0
